b1,b2,b3,x,y,S,J1_star,G,alpha_star,alpha_idx,is_degenerate
0.5875000000,0.2750000000,0.1375000000,0.3437500000,0.1190784930,0.5875000000,0.7377035101,0.1502035101,0.7330382858,84,0
0.5875000000,0.2875000000,0.1250000000,0.3500000000,0.1082531755,0.5875000000,0.7449903892,0.1574903892,0.7155849933,82,0
0.5875000000,0.3000000000,0.1125000000,0.3562500000,0.0974278579,0.5875000000,0.7523078886,0.1648078886,0.7068583471,81,0
0.5875000000,0.3125000000,0.1000000000,0.3625000000,0.0866025404,0.5875000000,0.7596527677,0.1721527677,0.6981317008,80,0
0.5875000000,0.3250000000,0.0875000000,0.3687500000,0.0757772228,0.5875000000,0.7670243003,0.1795243003,0.6894050545,79,0
0.5875000000,0.3375000000,0.0750000000,0.3750000000,0.0649519053,0.5875000000,0.7744217542,0.1869217542,0.6806784083,78,0
0.5875000000,0.3500000000,0.0625000000,0.3812500000,0.0541265877,0.5875000000,0.7818443920,0.1943443920,0.6719517620,77,0
0.5875000000,0.3625000000,0.0500000000,0.3875000000,0.0433012702,0.5875000000,0.7892914709,0.2017914709,0.6632251158,76,0
0.5875000000,0.3750000000,0.0375000000,0.3937500000,0.0324759526,0.5875000000,0.7967622427,0.2092622427,0.6544984695,75,0
0.5875000000,0.3875000000,0.0250000000,0.4000000000,0.0216506351,0.5875000000,0.8042559538,0.2167559538,0.6457718232,74,0
0.5875000000,0.4000000000,0.0125000000,0.4062500000,0.0108253175,0.5875000000,0.8117718460,0.2242718460,0.6370451770,73,0
0.5875000000,0.4125000000,0.0000000000,0.4125000000,0.0000000000,0.5875000000,0.8193091555,0.2318091555,0.6283185307,72,0
0.6000000000,0.0000000000,0.4000000000,0.2000000000,0.3464101615,0.6000000000,0.8239262630,0.2239262630,1.4573499254,167,0
0.6000000000,0.0125000000,0.3875000000,0.2062500000,0.3355848440,0.6000000000,0.8164247241,0.2164247241,1.4486232792,166,0
0.6000000000,0.0250000000,0.3750000000,0.2125000000,0.3247595264,0.6000000000,0.8089450740,0.2089450740,1.4398966329,165,0
0.6000000000,0.0375000000,0.3625000000,0.2187500000,0.3139342089,0.6000000000,0.8014880703,0.2014880703,1.4311699866,164,0
0.6000000000,0.0500000000,0.3500000000,0.2250000000,0.3031088913,0.6000000000,0.7940544652,0.1940544652,1.4224433404,163,0
0.6000000000,0.0625000000,0.3375000000,0.2312500000,0.2922835738,0.6000000000,0.7866450060,0.1866450060,1.4137166941,162,0
0.6000000000,0.0750000000,0.3250000000,0.2375000000,0.2814582562,0.6000000000,0.7792604344,0.1792604344,1.4049900479,161,0
0.6000000000,0.0875000000,0.3125000000,0.2437500000,0.2706329387,0.6000000000,0.7719039196,0.1719039196,1.3875367553,159,0
0.6000000000,0.1000000000,0.3000000000,0.2500000000,0.2598076211,0.6000000000,0.7645746731,0.1645746731,1.3788101091,158,0
0.6000000000,0.1125000000,0.2875000000,0.2562500000,0.2489823036,0.6000000000,0.7572729876,0.1572729876,1.3700834628,157,0
0.6000000000,0.1250000000,0.2750000000,0.2625000000,0.2381569860,0.6000000000,0.7499995789,0.1499995789,1.3613568166,156,0
0.6000000000,0.1375000000,0.2625000000,0.2687500000,0.2273316685,0.6000000000,0.7427551571,0.1427551571,1.3526301703,155,0
0.6000000000,0.1500000000,0.2500000000,0.2750000000,0.2165063509,0.6000000000,0.7355451446,0.1355451446,1.3351768778,153,0
0.6000000000,0.1625000000,0.2375000000,0.2812500000,0.2056810334,0.6000000000,0.7283667400,0.1283667400,1.3264502315,152,0
0.6000000000,0.1750000000,0.2250000000,0.2875000000,0.1948557159,0.6000000000,0.7212198743,0.1212198743,1.3177235853,151,0
0.6000000000,0.1875000000,0.2125000000,0.2937500000,0.1840303983,0.6000000000,0.7141106010,0.1141106010,1.3002702927,149,0
0.6000000000,0.2000000000,0.2000000000,0.3000000000,0.1732050808,0.6000000000,0.7070363700,0.1070363700,1.2915436465,148,1
0.6000000000,0.2125000000,0.1875000000,0.3062500000,0.1623797632,0.6000000000,0.7141106010,0.1141106010,0.7941248097,91,0
0.6000000000,0.2250000000,0.1750000000,0.3125000000,0.1515544457,0.6000000000,0.7212198743,0.1212198743,0.7766715171,89,0
0.6000000000,0.2375000000,0.1625000000,0.3187500000,0.1407291281,0.6000000000,0.7283667400,0.1283667400,0.7679448709,88,0
0.6000000000,0.2500000000,0.1500000000,0.3250000000,0.1299038106,0.6000000000,0.7355451446,0.1355451446,0.7592182246,87,0
0.6000000000,0.2625000000,0.1375000000,0.3312500000,0.1190784930,0.6000000000,0.7427551571,0.1427551571,0.7417649321,85,0
0.6000000000,0.2750000000,0.1250000000,0.3375000000,0.1082531755,0.6000000000,0.7499995789,0.1499995789,0.7330382858,84,0
0.6000000000,0.2875000000,0.1125000000,0.3437500000,0.0974278579,0.6000000000,0.7572729876,0.1572729876,0.7243116396,83,0
0.6000000000,0.3000000000,0.1000000000,0.3500000000,0.0866025404,0.6000000000,0.7645746731,0.1645746731,0.7155849933,82,0
0.6000000000,0.3125000000,0.0875000000,0.3562500000,0.0757772228,0.6000000000,0.7719039196,0.1719039196,0.7068583471,81,0
0.6000000000,0.3250000000,0.0750000000,0.3625000000,0.0649519053,0.6000000000,0.7792604344,0.1792604344,0.6894050545,79,0
0.6000000000,0.3375000000,0.0625000000,0.3687500000,0.0541265877,0.6000000000,0.7866450060,0.1866450060,0.6806784083,78,0
0.6000000000,0.3500000000,0.0500000000,0.3750000000,0.0433012702,0.6000000000,0.7940544652,0.1940544652,0.6719517620,77,0
0.6000000000,0.3625000000,0.0375000000,0.3812500000,0.0324759526,0.6000000000,0.8014880703,0.2014880703,0.6632251158,76,0
0.6000000000,0.3750000000,0.0250000000,0.3875000000,0.0216506351,0.6000000000,0.8089450740,0.2089450740,0.6544984695,75,0
0.6000000000,0.3875000000,0.0125000000,0.3937500000,0.0108253175,0.6000000000,0.8164247241,0.2164247241,0.6457718232,74,0
0.6000000000,0.4000000000,0.0000000000,0.4000000000,0.0000000000,0.6000000000,0.8239262630,0.2239262630,0.6370451770,73,0
0.6125000000,0.0000000000,0.3875000000,0.1937500000,0.3355848440,0.6125000000,0.8286002110,0.2161002110,1.4398966329,165,0
0.6125000000,0.0125000000,0.3750000000,0.2000000000,0.3247595264,0.6125000000,0.8211347145,0.2086347145,1.4311699866,164,0
0.6125000000,0.0250000000,0.3625000000,0.2062500000,0.3139342089,0.6125000000,0.8136920724,0.2011920724,1.4224433404,163,0
0.6125000000,0.0375000000,0.3500000000,0.2125000000,0.3031088913,0.6125000000,0.8062730326,0.1937730326,1.4137166941,162,0
0.6125000000,0.0500000000,0.3375000000,0.2187500000,0.2922835738,0.6125000000,0.7988783376,0.1863783376,1.4049900479,161,0
0.6125000000,0.0625000000,0.3250000000,0.2250000000,0.2814582562,0.6125000000,0.7915087247,0.1790087247,1.3962634016,160,0
0.6125000000,0.0750000000,0.3125000000,0.2312500000,0.2706329387,0.6125000000,0.7841649258,0.1716649258,1.3875367553,159,0
0.6125000000,0.0875000000,0.3000000000,0.2375000000,0.2598076211,0.6125000000,0.7768476672,0.1643476672,1.3788101091,158,0
0.6125000000,0.1000000000,0.2875000000,0.2437500000,0.2489823036,0.6125000000,0.7695587512,0.1570587512,1.3613568166,156,0
0.6125000000,0.1125000000,0.2750000000,0.2500000000,0.2381569860,0.6125000000,0.7623009667,0.1498009667,1.3526301703,155,0
0.6125000000,0.1250000000,0.2625000000,0.2562500000,0.2273316685,0.6125000000,0.7550723366,0.1425723366,1.3439035240,154,0
0.6125000000,0.1375000000,0.2500000000,0.2625000000,0.2165063509,0.6125000000,0.7478735601,0.1353735601,1.3351768778,153,0
0.6125000000,0.1500000000,0.2375000000,0.2687500000,0.2056810334,0.6125000000,0.7407068781,0.1282068781,1.3177235853,151,0
0.6125000000,0.1625000000,0.2250000000,0.2750000000,0.1948557159,0.6125000000,0.7335761981,0.1210761981,1.3089969390,150,0
0.6125000000,0.1750000000,0.2125000000,0.2812500000,0.1840303983,0.6125000000,0.7264778828,0.1139778828,1.3002702927,149,0
0.6125000000,0.1875000000,0.2000000000,0.2875000000,0.1732050808,0.6125000000,0.7194158305,0.1069158305,1.2828170002,147,0
0.6125000000,0.2000000000,0.1875000000,0.2937500000,0.1623797632,0.6125000000,0.7194158305,0.1069158305,0.8115781022,93,0
0.6125000000,0.2125000000,0.1750000000,0.3000000000,0.1515544457,0.6125000000,0.7264778828,0.1139778828,0.7941248097,91,0
0.6125000000,0.2250000000,0.1625000000,0.3062500000,0.1407291281,0.6125000000,0.7335761981,0.1210761981,0.7853981634,90,0
0.6125000000,0.2375000000,0.1500000000,0.3125000000,0.1299038106,0.6125000000,0.7407068781,0.1282068781,0.7766715171,89,0
0.6125000000,0.2500000000,0.1375000000,0.3187500000,0.1190784930,0.6125000000,0.7478735601,0.1353735601,0.7592182246,87,0
0.6125000000,0.2625000000,0.1250000000,0.3250000000,0.1082531755,0.6125000000,0.7550723366,0.1425723366,0.7504915784,86,0
0.6125000000,0.2750000000,0.1125000000,0.3312500000,0.0974278579,0.6125000000,0.7623009667,0.1498009667,0.7417649321,85,0
0.6125000000,0.2875000000,0.1000000000,0.3375000000,0.0866025404,0.6125000000,0.7695587512,0.1570587512,0.7330382858,84,0
0.6125000000,0.3000000000,0.0875000000,0.3437500000,0.0757772228,0.6125000000,0.7768476672,0.1643476672,0.7155849933,82,0
0.6125000000,0.3125000000,0.0750000000,0.3500000000,0.0649519053,0.6125000000,0.7841649258,0.1716649258,0.7068583471,81,0
0.6125000000,0.3250000000,0.0625000000,0.3562500000,0.0541265877,0.6125000000,0.7915087247,0.1790087247,0.6981317008,80,0
0.6125000000,0.3375000000,0.0500000000,0.3625000000,0.0433012702,0.6125000000,0.7988783376,0.1863783376,0.6894050545,79,0
0.6125000000,0.3500000000,0.0375000000,0.3687500000,0.0324759526,0.6125000000,0.8062730326,0.1937730326,0.6806784083,78,0
0.6125000000,0.3625000000,0.0250000000,0.3750000000,0.0216506351,0.6125000000,0.8136920724,0.2011920724,0.6719517620,77,0
0.6125000000,0.3750000000,0.0125000000,0.3812500000,0.0108253175,0.6125000000,0.8211347145,0.2086347145,0.6632251158,76,0
0.6125000000,0.3875000000,0.0000000000,0.3875000000,0.0000000000,0.6125000000,0.8286002110,0.2161002110,0.6544984695,75,0
0.6250000000,0.0000000000,0.3750000000,0.1875000000,0.3247595264,0.6250000000,0.8333313139,0.2083313139,1.4311699866,164,0
0.6250000000,0.0125000000,0.3625000000,0.1937500000,0.3139342089,0.6250000000,0.8259021456,0.2009021456,1.4224433404,163,0
0.6250000000,0.0250000000,0.3500000000,0.2000000000,0.3031088913,0.6250000000,0.8184962844,0.1934962844,1.4137166941,162,0
0.6250000000,0.0375000000,0.3375000000,0.2062500000,0.2922835738,0.6250000000,0.8111159625,0.1861159625,1.3962634016,160,0
0.6250000000,0.0500000000,0.3250000000,0.2125000000,0.2814582562,0.6250000000,0.8037609569,0.1787609569,1.3875367553,159,0
0.6250000000,0.0625000000,0.3125000000,0.2187500000,0.2706329387,0.6250000000,0.7964319512,0.1714319512,1.3788101091,158,0
0.6250000000,0.0750000000,0.3000000000,0.2250000000,0.2598076211,0.6250000000,0.7891296669,0.1641296669,1.3700834628,157,0
0.6250000000,0.0875000000,0.2875000000,0.2312500000,0.2489823036,0.6250000000,0.7818548200,0.1568548200,1.3613568166,156,0
0.6250000000,0.1000000000,0.2750000000,0.2375000000,0.2381569860,0.6250000000,0.7746081206,0.1496081206,1.3526301703,155,0
0.6250000000,0.1125000000,0.2625000000,0.2437500000,0.2273316685,0.6250000000,0.7673910356,0.1423910356,1.3351768778,153,0
0.6250000000,0.1250000000,0.2500000000,0.2500000000,0.2165063509,0.6250000000,0.7602078367,0.1352078367,1.3264502315,152,0
0.6250000000,0.1375000000,0.2375000000,0.2562500000,0.2056810334,0.6250000000,0.7530553383,0.1280553383,1.3177235853,151,0
0.6250000000,0.1500000000,0.2250000000,0.2625000000,0.1948557159,0.6250000000,0.7459342224,0.1209342224,1.3089969390,150,0
0.6250000000,0.1625000000,0.2125000000,0.2687500000,0.1840303983,0.6250000000,0.7388499109,0.1138499109,1.2915436465,148,0
0.6250000000,0.1750000000,0.2000000000,0.2750000000,0.1732050808,0.6250000000,0.7318007051,0.1068007051,1.2828170002,147,0
0.6250000000,0.1875000000,0.1875000000,0.2812500000,0.1623797632,0.6250000000,0.7247860561,0.0997860561,1.2653637077,145,1
0.6250000000,0.2000000000,0.1750000000,0.2875000000,0.1515544457,0.6250000000,0.7318007051,0.1068007051,0.8115781022,93,0
0.6250000000,0.2125000000,0.1625000000,0.2937500000,0.1407291281,0.6250000000,0.7388499109,0.1138499109,0.8028514559,92,0
0.6250000000,0.2250000000,0.1500000000,0.3000000000,0.1299038106,0.6250000000,0.7459342224,0.1209342224,0.7853981634,90,0
0.6250000000,0.2375000000,0.1375000000,0.3062500000,0.1190784930,0.6250000000,0.7530553383,0.1280553383,0.7766715171,89,0
0.6250000000,0.2500000000,0.1250000000,0.3125000000,0.1082531755,0.6250000000,0.7602078367,0.1352078367,0.7679448709,88,0
0.6250000000,0.2625000000,0.1125000000,0.3187500000,0.0974278579,0.6250000000,0.7673910356,0.1423910356,0.7592182246,87,0
0.6250000000,0.2750000000,0.1000000000,0.3250000000,0.0866025404,0.6250000000,0.7746081206,0.1496081206,0.7417649321,85,0
0.6250000000,0.2875000000,0.0875000000,0.3312500000,0.0757772228,0.6250000000,0.7818548200,0.1568548200,0.7330382858,84,0
0.6250000000,0.3000000000,0.0750000000,0.3375000000,0.0649519053,0.6250000000,0.7891296669,0.1641296669,0.7243116396,83,0
0.6250000000,0.3125000000,0.0625000000,0.3437500000,0.0541265877,0.6250000000,0.7964319512,0.1714319512,0.7155849933,82,0
0.6250000000,0.3250000000,0.0500000000,0.3500000000,0.0433012702,0.6250000000,0.8037609569,0.1787609569,0.7068583471,81,0
0.6250000000,0.3375000000,0.0375000000,0.3562500000,0.0324759526,0.6250000000,0.8111159625,0.1861159625,0.6981317008,80,0
0.6250000000,0.3500000000,0.0250000000,0.3625000000,0.0216506351,0.6250000000,0.8184962844,0.1934962844,0.6806784083,78,0
0.6250000000,0.3625000000,0.0125000000,0.3687500000,0.0108253175,0.6250000000,0.8259021456,0.2009021456,0.6719517620,77,0
0.6250000000,0.3750000000,0.0000000000,0.3750000000,0.0000000000,0.6250000000,0.8333313139,0.2083313139,0.6632251158,76,0
0.6375000000,0.0000000000,0.3625000000,0.1812500000,0.3139342089,0.6375000000,0.8381243110,0.2006243110,1.4137166941,162,0
0.6375000000,0.0125000000,0.3500000000,0.1875000000,0.3031088913,0.6375000000,0.8307323749,0.1932323749,1.4049900479,161,0
0.6375000000,0.0250000000,0.3375000000,0.1937500000,0.2922835738,0.6375000000,0.8233646818,0.1858646818,1.3962634016,160,0
0.6375000000,0.0375000000,0.3250000000,0.2000000000,0.2814582562,0.6375000000,0.8160219631,0.1785219631,1.3875367553,159,0
0.6375000000,0.0500000000,0.3125000000,0.2062500000,0.2706329387,0.6375000000,0.8087049453,0.1712049453,1.3788101091,158,0
0.6375000000,0.0625000000,0.3000000000,0.2125000000,0.2598076211,0.6375000000,0.8014143488,0.1639143488,1.3700834628,157,0
0.6375000000,0.0750000000,0.2875000000,0.2187500000,0.2489823036,0.6375000000,0.7941539301,0.1566539301,1.3526301703,155,0
0.6375000000,0.0875000000,0.2750000000,0.2250000000,0.2381569860,0.6375000000,0.7869221833,0.1494221833,1.3439035240,154,0
0.6375000000,0.1000000000,0.2625000000,0.2312500000,0.2273316685,0.6375000000,0.7797194511,0.1422194511,1.3351768778,153,0
0.6375000000,0.1125000000,0.2500000000,0.2375000000,0.2165063509,0.6375000000,0.7725464271,0.1350464271,1.3264502315,152,0
0.6375000000,0.1250000000,0.2375000000,0.2437500000,0.2056810334,0.6375000000,0.7654051916,0.1279051916,1.3089969390,150,0
0.6375000000,0.1375000000,0.2250000000,0.2500000000,0.1948557159,0.6375000000,0.7582995684,0.1207995684,1.3002702927,149,0
0.6375000000,0.1500000000,0.2125000000,0.2562500000,0.1840303983,0.6375000000,0.7512261431,0.1137261431,1.2915436465,148,0
0.6375000000,0.1625000000,0.2000000000,0.2625000000,0.1732050808,0.6375000000,0.7441868628,0.1066868628,1.2740903540,146,0
0.6375000000,0.1750000000,0.1875000000,0.2687500000,0.1623797632,0.6375000000,0.7371872895,0.0996872895,1.2653637077,145,0
0.6375000000,0.1875000000,0.1750000000,0.2750000000,0.1515544457,0.6375000000,0.7371872895,0.0996872895,0.8290313947,95,0
0.6375000000,0.2000000000,0.1625000000,0.2812500000,0.1407291281,0.6375000000,0.7441868628,0.1066868628,0.8203047484,94,0
0.6375000000,0.2125000000,0.1500000000,0.2875000000,0.1299038106,0.6375000000,0.7512261431,0.1137261431,0.8028514559,92,0
0.6375000000,0.2250000000,0.1375000000,0.2937500000,0.1190784930,0.6375000000,0.7582995684,0.1207995684,0.7941248097,91,0
0.6375000000,0.2375000000,0.1250000000,0.3000000000,0.1082531755,0.6375000000,0.7654051916,0.1279051916,0.7853981634,90,0
0.6375000000,0.2500000000,0.1125000000,0.3062500000,0.0974278579,0.6375000000,0.7725464271,0.1350464271,0.7679448709,88,0
0.6375000000,0.2625000000,0.1000000000,0.3125000000,0.0866025404,0.6375000000,0.7797194511,0.1422194511,0.7592182246,87,0
0.6375000000,0.2750000000,0.0875000000,0.3187500000,0.0757772228,0.6375000000,0.7869221833,0.1494221833,0.7504915784,86,0
0.6375000000,0.2875000000,0.0750000000,0.3250000000,0.0649519053,0.6375000000,0.7941539301,0.1566539301,0.7417649321,85,0
0.6375000000,0.3000000000,0.0625000000,0.3312500000,0.0541265877,0.6375000000,0.8014143488,0.1639143488,0.7243116396,83,0
0.6375000000,0.3125000000,0.0500000000,0.3375000000,0.0433012702,0.6375000000,0.8087049453,0.1712049453,0.7155849933,82,0
0.6375000000,0.3250000000,0.0375000000,0.3437500000,0.0324759526,0.6375000000,0.8160219631,0.1785219631,0.7068583471,81,0
0.6375000000,0.3375000000,0.0250000000,0.3500000000,0.0216506351,0.6375000000,0.8233646818,0.1858646818,0.6981317008,80,0
0.6375000000,0.3500000000,0.0125000000,0.3562500000,0.0108253175,0.6375000000,0.8307323749,0.1932323749,0.6894050545,79,0
0.6375000000,0.3625000000,0.0000000000,0.3625000000,0.0000000000,0.6375000000,0.8381243110,0.2006243110,0.6806784083,78,0
0.6500000000,0.0000000000,0.3500000000,0.1750000000,0.3031088913,0.6500000000,0.8429719195,0.1929719195,1.3962634016,160,0
0.6500000000,0.0125000000,0.3375000000,0.1812500000,0.2922835738,0.6500000000,0.8356179942,0.1856179942,1.3875367553,159,0
0.6500000000,0.0250000000,0.3250000000,0.1875000000,0.2814582562,0.6500000000,0.8282892292,0.1782892292,1.3788101091,158,0
0.6500000000,0.0375000000,0.3125000000,0.1937500000,0.2706329387,0.6500000000,0.8209863462,0.1709863462,1.3700834628,157,0
0.6500000000,0.0500000000,0.3000000000,0.2000000000,0.2598076211,0.6500000000,0.8137100611,0.1637100611,1.3613568166,156,0
0.6500000000,0.0625000000,0.2875000000,0.2062500000,0.2489823036,0.6500000000,0.8064610841,0.1564610841,1.3526301703,155,0
0.6500000000,0.0750000000,0.2750000000,0.2125000000,0.2381569860,0.6500000000,0.7992401198,0.1492401198,1.3439035240,154,0
0.6500000000,0.0875000000,0.2625000000,0.2187500000,0.2273316685,0.6500000000,0.7920489333,0.1420489333,1.3264502315,152,0
0.6500000000,0.1000000000,0.2500000000,0.2250000000,0.2165063509,0.6500000000,0.7848908023,0.1348908023,1.3177235853,151,0
0.6500000000,0.1125000000,0.2375000000,0.2312500000,0.2056810334,0.6500000000,0.7777632159,0.1277632159,1.3089969390,150,0
0.6500000000,0.1250000000,0.2250000000,0.2375000000,0.1948557159,0.6500000000,0.7706668502,0.1206668502,1.3002702927,149,0
0.6500000000,0.1375000000,0.2125000000,0.2437500000,0.1840303983,0.6500000000,0.7636052652,0.1136052652,1.2828170002,147,0
0.6500000000,0.1500000000,0.2000000000,0.2500000000,0.1732050808,0.6500000000,0.7565800714,0.1065800714,1.2740903540,146,0
0.6500000000,0.1625000000,0.1875000000,0.2562500000,0.1623797632,0.6500000000,0.7495885229,0.0995885229,1.2653637077,145,0
0.6500000000,0.1750000000,0.1750000000,0.2625000000,0.1515544457,0.6500000000,0.7426365221,0.0926365221,0.8464846872,97,1
0.6500000000,0.1875000000,0.1625000000,0.2687500000,0.1407291281,0.6500000000,0.7495885229,0.0995885229,0.8290313947,95,0
0.6500000000,0.2000000000,0.1500000000,0.2750000000,0.1299038106,0.6500000000,0.7565800714,0.1065800714,0.8203047484,94,0
0.6500000000,0.2125000000,0.1375000000,0.2812500000,0.1190784930,0.6500000000,0.7636052652,0.1136052652,0.8115781022,93,0
0.6500000000,0.2250000000,0.1250000000,0.2875000000,0.1082531755,0.6500000000,0.7706668502,0.1206668502,0.7941248097,91,0
0.6500000000,0.2375000000,0.1125000000,0.2937500000,0.0974278579,0.6500000000,0.7777632159,0.1277632159,0.7853981634,90,0
0.6500000000,0.2500000000,0.1000000000,0.3000000000,0.0866025404,0.6500000000,0.7848908023,0.1348908023,0.7766715171,89,0
0.6500000000,0.2625000000,0.0875000000,0.3062500000,0.0757772228,0.6500000000,0.7920489333,0.1420489333,0.7679448709,88,0
0.6500000000,0.2750000000,0.0750000000,0.3125000000,0.0649519053,0.6500000000,0.7992401198,0.1492401198,0.7504915784,86,0
0.6500000000,0.2875000000,0.0625000000,0.3187500000,0.0541265877,0.6500000000,0.8064610841,0.1564610841,0.7417649321,85,0
0.6500000000,0.3000000000,0.0500000000,0.3250000000,0.0433012702,0.6500000000,0.8137100611,0.1637100611,0.7330382858,84,0
0.6500000000,0.3125000000,0.0375000000,0.3312500000,0.0324759526,0.6500000000,0.8209863462,0.1709863462,0.7243116396,83,0
0.6500000000,0.3250000000,0.0250000000,0.3375000000,0.0216506351,0.6500000000,0.8282892292,0.1782892292,0.7155849933,82,0
0.6500000000,0.3375000000,0.0125000000,0.3437500000,0.0108253175,0.6500000000,0.8356179942,0.1856179942,0.7068583471,81,0
0.6500000000,0.3500000000,0.0000000000,0.3500000000,0.0000000000,0.6500000000,0.8429719195,0.1929719195,0.6981317008,80,0
0.6625000000,0.0000000000,0.3375000000,0.1687500000,0.2922835738,0.6625000000,0.8478790004,0.1853790004,1.3875367553,159,0
0.6625000000,0.0125000000,0.3250000000,0.1750000000,0.2814582562,0.6625000000,0.8405622233,0.1780622233,1.3788101091,158,0
0.6625000000,0.0250000000,0.3125000000,0.1812500000,0.2706329387,0.6625000000,0.8332710281,0.1707710281,1.3700834628,157,0
0.6625000000,0.0375000000,0.3000000000,0.1875000000,0.2598076211,0.6625000000,0.8260068936,0.1635068936,1.3526301703,155,0
0.6625000000,0.0500000000,0.2875000000,0.1937500000,0.2489823036,0.6625000000,0.8187720300,0.1562720300,1.3439035240,154,0
0.6625000000,0.0625000000,0.2750000000,0.2000000000,0.2381569860,0.6625000000,0.8115653421,0.1490653421,1.3351768778,153,0
0.6625000000,0.0750000000,0.2625000000,0.2062500000,0.2273316685,0.6625000000,0.8043875237,0.1418875237,1.3264502315,152,0
0.6625000000,0.0875000000,0.2500000000,0.2125000000,0.2165063509,0.6625000000,0.7972392625,0.1347392625,1.3177235853,151,0
0.6625000000,0.1000000000,0.2375000000,0.2187500000,0.2056810334,0.6625000000,0.7901212540,0.1276212540,1.3002702927,149,0
0.6625000000,0.1125000000,0.2250000000,0.2250000000,0.1948557159,0.6625000000,0.7830396840,0.1205396840,1.2915436465,148,0
0.6625000000,0.1250000000,0.2125000000,0.2312500000,0.1840303983,0.6625000000,0.7759901399,0.1134901399,1.2828170002,147,0
0.6625000000,0.1375000000,0.2000000000,0.2375000000,0.1732050808,0.6625000000,0.7689732800,0.1064732800,1.2740903540,146,0
0.6625000000,0.1500000000,0.1875000000,0.2437500000,0.1623797632,0.6625000000,0.7619949247,0.0994949247,1.2566370614,144,0
0.6625000000,0.1625000000,0.1750000000,0.2500000000,0.1515544457,0.6625000000,0.7550528751,0.0925528751,1.2479104152,143,0
0.6625000000,0.1750000000,0.1625000000,0.2562500000,0.1407291281,0.6625000000,0.7550528751,0.0925528751,0.8464846872,97,0
0.6625000000,0.1875000000,0.1500000000,0.2625000000,0.1299038106,0.6625000000,0.7619949247,0.0994949247,0.8377580410,96,0
0.6625000000,0.2000000000,0.1375000000,0.2687500000,0.1190784930,0.6625000000,0.7689732800,0.1064732800,0.8203047484,94,0
0.6625000000,0.2125000000,0.1250000000,0.2750000000,0.1082531755,0.6625000000,0.7759901399,0.1134901399,0.8115781022,93,0
0.6625000000,0.2250000000,0.1125000000,0.2812500000,0.0974278579,0.6625000000,0.7830396840,0.1205396840,0.8028514559,92,0
0.6625000000,0.2375000000,0.1000000000,0.2875000000,0.0866025404,0.6625000000,0.7901212540,0.1276212540,0.7941248097,91,0
0.6625000000,0.2500000000,0.0875000000,0.2937500000,0.0757772228,0.6625000000,0.7972392625,0.1347392625,0.7766715171,89,0
0.6625000000,0.2625000000,0.0750000000,0.3000000000,0.0649519053,0.6625000000,0.8043875237,0.1418875237,0.7679448709,88,0
0.6625000000,0.2750000000,0.0625000000,0.3062500000,0.0541265877,0.6625000000,0.8115653421,0.1490653421,0.7592182246,87,0
0.6625000000,0.2875000000,0.0500000000,0.3125000000,0.0433012702,0.6625000000,0.8187720300,0.1562720300,0.7504915784,86,0
0.6625000000,0.3000000000,0.0375000000,0.3187500000,0.0324759526,0.6625000000,0.8260068936,0.1635068936,0.7417649321,85,0
0.6625000000,0.3125000000,0.0250000000,0.3250000000,0.0216506351,0.6625000000,0.8332710281,0.1707710281,0.7243116396,83,0
0.6625000000,0.3250000000,0.0125000000,0.3312500000,0.0108253175,0.6625000000,0.8405622233,0.1780622233,0.7155849933,82,0
0.6625000000,0.3375000000,0.0000000000,0.3375000000,0.0000000000,0.6625000000,0.8478790004,0.1853790004,0.7068583471,81,0
0.6750000000,0.0000000000,0.3250000000,0.1625000000,0.2814582562,0.6750000000,0.8528430255,0.1778430255,1.3700834628,157,0
0.6750000000,0.0125000000,0.3125000000,0.1687500000,0.2706329387,0.6750000000,0.8455653022,0.1705653022,1.3613568166,156,0
0.6750000000,0.0250000000,0.3000000000,0.1750000000,0.2598076211,0.6750000000,0.8383140476,0.1633140476,1.3526301703,155,0
0.6750000000,0.0375000000,0.2875000000,0.1812500000,0.2489823036,0.6750000000,0.8310899665,0.1560899665,1.3439035240,154,0
0.6750000000,0.0500000000,0.2750000000,0.1875000000,0.2381569860,0.6750000000,0.8238937577,0.1488937577,1.3351768778,153,0
0.6750000000,0.0625000000,0.2625000000,0.1937500000,0.2273316685,0.6750000000,0.8167262663,0.1417262663,1.3177235853,151,0
0.6750000000,0.0750000000,0.2500000000,0.2000000000,0.2165063509,0.6750000000,0.8095922093,0.1345922093,1.3089969390,150,0
0.6750000000,0.0875000000,0.2375000000,0.2062500000,0.2056810334,0.6750000000,0.8024885358,0.1274885358,1.3002702927,149,0
0.6750000000,0.1000000000,0.2250000000,0.2125000000,0.1948557159,0.6750000000,0.7954159162,0.1204159162,1.2915436465,148,0
0.6750000000,0.1125000000,0.2125000000,0.2187500000,0.1840303983,0.6750000000,0.7883750145,0.1133750145,1.2828170002,147,0
0.6750000000,0.1250000000,0.2000000000,0.2250000000,0.1732050808,0.6750000000,0.7813726154,0.1063726154,1.2653637077,145,0
0.6750000000,0.1375000000,0.1875000000,0.2312500000,0.1623797632,0.6750000000,0.7744038731,0.0994038731,1.2566370614,144,0
0.6750000000,0.1500000000,0.1750000000,0.2375000000,0.1515544457,0.6750000000,0.7674695596,0.0924695596,1.2391837689,142,0
